account,symbol,execution_price,size,side,time,start_position,event,closedPnl,leverage
0x105653e3,OP,3.1974,11.8253,Buy,2024-03-05 22:18:14,64.7842,fill,198.57,3
0x16d92688,OP,3.1968,5.246,Buy,2024-03-05 14:23:24,47.1732,fill,128.15,10
0x16d92688,AVAX,34.828,21.1914,Buy,2024-03-05 09:46:10,117.7245,fill,402.82,2
0xf9c262ed,SOL,97.5468,4.0677,Buy,2024-03-05 10:19:18,14.8333,fill,-14.15,2
0x2a4c73f5,SOL,91.6943,4.1612,Buy,2024-03-05 09:55:27,14.5106,fill,-24.06,2
0xc2da0d2f,OP,3.4457,26.6122,Buy,2024-03-05 15:51:35,42.9254,funding,-7.97,10
0x339381eb,AVAX,34.1533,16.7889,Buy,2024-03-06 12:48:12,5.5931,fill,183.93,5
0x16d92688,MATIC,0.94,6.1726,Buy,2024-03-06 09:25:44,4.729,fill,-61.47,3
0x1600888d,BTC,42032.4358,4.77,Sell,2024-03-06 08:10:43,-40.0238,fill,-19.0,10
0x705a5661,MATIC,0.8292,8.6597,Buy,2024-03-06 07:00:40,41.2676,fill,-4.51,3
0x8362d113,OP,3.1223,7.5611,Sell,2024-03-06 05:31:08,-149.197,fill,-91.21,5
0x8ba13e23,SOL,93.6325,15.9613,Buy,2024-03-06 12:02:33,47.0824,fill,205.7,5
0x181c01b5,MATIC,0.9066,13.6845,Buy,2024-03-06 12:48:51,45.5854,fill,-21.65,20
0x17963822,OP,3.2122,2.2089,Buy,2024-03-06 16:57:30,8.1582,fill,-23.54,20
0xad8c19b0,SOL,91.5963,25.9951,Sell,2024-03-06 05:40:38,-12.7024,fill,117.04,5
0xd6f9bd6e,DOGE,0.0806,43.0791,Sell,2024-03-06 13:43:13,-23.7176,fill,-133.45,3
0x105653e3,LINK,14.7755,6.1353,Buy,2024-03-06 11:30:31,48.4285,fill,31.11,2
0xb286b60e,SOL,97.5193,5.8612,Sell,2024-03-06 03:39:42,-5.2763,fill,-54.73,10
0x2ebb92af,ARB,1.1819,13.9539,Sell,2024-03-06 11:00:26,-5.4072,funding,-4.78,2
0xf9c262ed,ETH,2359.3921,33.8623,Sell,2024-03-06 07:26:54,-14.1795,funding,-2.6,2
0x8ba13e23,DOGE,0.0759,49.4862,Buy,2024-03-06 22:05:00,47.7759,liquidation,-33.45,3
0x17963822,ARB,1.1961,14.1104,Buy,2024-03-06 07:57:25,11.8384,fill,134.74,5
0x80171029,SOL,94.6872,4.081,Sell,2024-03-06 22:32:34,-11.1744,fill,65.5,10
0x718397ca,APT,9.3984,1.8298,Buy,2024-03-06 03:42:03,6.9689,funding,3.35,3
0xdbb8fa6e,ETH,2391.5538,29.2229,Buy,2024-03-06 17:37:17,22.5415,fill,-171.29,20
0xc744240f,LINK,14.1862,2.1646,Buy,2024-03-06 23:13:08,35.8361,fill,-11.57,20
0x734c7e29,ARB,1.2107,5.6964,Sell,2024-03-06 16:45:17,-60.4399,fill,11.11,2
0xf87faa6d,MATIC,0.8781,3.1756,Sell,2024-03-06 13:20:37,-128.7893,fill,17.22,2
0x6eda1624,AVAX,37.0046,8.5088,Buy,2024-03-06 19:52:38,7.3806,fill,-12.67,5
0xa1b4c210,DOGE,0.0776,9.6373,Sell,2024-03-06 12:00:41,-35.6747,fill,6.93,2
0xe4a395f7,ARB,1.1531,29.6421,Buy,2024-03-06 03:06:07,88.8157,liquidation,-331.01,3
0xb7ac9740,ETH,2370.3696,4.6356,Sell,2024-03-06 15:31:48,-158.979,funding,-8.91,5
0xbc5a4471,ETH,2358.9368,11.878,Sell,2024-03-06 00:06:28,-30.7984,fill,99.49,10
0xdbcd12c2,ARB,1.1427,22.6325,Buy,2024-03-06 00:00:29,167.5823,fill,-190.21,2
0x46d9b92c,DOGE,0.0781,4.8714,Buy,2024-03-07 15:36:21,1.508,fill,-24.98,2
0xa1b4c210,ETH,2280.0085,25.9496,Sell,2024-03-07 21:44:15,-14.0046,fill,-127.17,10
0xc744240f,OP,3.1853,31.9781,Sell,2024-03-07 02:04:47,-2.1486,fill,25.35,2
0x20cc0e16,BTC,42305.0323,33.6516,Buy,2024-03-07 19:06:55,5.482,fill,231.86,3
0x5eec9e8b,APT,9.7586,20.351,Buy,2024-03-07 03:21:12,62.2015,fill,58.01,2
0x5ac236be,ETH,2296.8275,2.2805,Sell,2024-03-07 14:32:59,-23.537,fill,7.71,5
0xa1b4c210,ETH,2385.2895,23.3713,Buy,2024-03-07 03:32:24,23.1358,fill,284.04,3
0xa1b4c210,ETH,2353.8251,6.5474,Buy,2024-03-07 09:33:41,44.7271,fill,30.87,5
0xa4d45831,ETH,2247.2071,2.449,Sell,2024-03-07 19:32:48,-49.7831,funding,-0.25,2
0x6704a0b6,OP,3.1638,7.7527,Buy,2024-03-07 10:33:52,36.6772,fill,8.11,2
0x20cc0e16,ARB,1.153,25.5179,Buy,2024-03-07 19:20:52,24.0702,fill,255.89,2
0xa4d45831,OP,3.2451,7.5656,Buy,2024-03-07 13:42:27,26.383,liquidation,-492.05,10
0x80171029,MATIC,0.9046,9.8616,Sell,2024-03-07 12:55:50,-23.6876,fill,-1.03,20
0x718397ca,LINK,14.2818,9.8588,Sell,2024-03-07 16:34:37,-38.9433,fill,-115.32,5
0x16d92688,ETH,2416.8277,5.7346,Sell,2024-03-07 13:30:53,-5.0873,fill,-44.16,5
0x6eda1624,DOGE,0.0828,6.2457,Sell,2024-03-07 00:50:39,-20.6046,fill,-54.77,10
0x5eec9e8b,ETH,2259.7903,18.8645,Buy,2024-03-07 10:34:02,6.6661,fill,-106.03,5
0xb7ac9740,OP,3.2861,8.5049,Buy,2024-03-07 13:36:34,74.1339,fill,38.81,5
0x105653e3,DOGE,0.0785,48.2676,Buy,2024-03-07 13:41:15,23.3114,funding,0.07,10
0xd2a0814d,OP,3.2094,6.0406,Buy,2024-03-07 21:18:00,43.0329,funding,0.71,20
0xed407866,LINK,14.5562,2.9097,Buy,2024-03-07 00:50:23,2.7273,fill,48.94,5
0x20cc0e16,ARB,1.22,30.2542,Buy,2024-03-07 13:06:10,9.0937,fill,-220.59,10
0xd2a0814d,ARB,1.1386,9.9069,Buy,2024-03-07 01:39:44,61.0527,fill,-174.54,3
0x705a5661,ARB,1.2163,1.2999,Sell,2024-03-07 15:32:29,-9.7987,fill,2.07,3
0x80171029,BTC,41173.6692,5.3848,Buy,2024-03-07 06:59:23,19.7344,fill,60.41,5
0x16d92688,ETH,2304.9004,18.103,Buy,2024-03-07 20:50:44,16.3194,fill,-136.52,3
0xad8c19b0,SOL,96.1982,15.2899,Sell,2024-03-07 12:56:18,-11.1448,fill,-61.4,10
0xc2da0d2f,APT,9.511,33.098,Sell,2024-03-07 16:08:48,-18.4497,fill,495.67,10
0xd2a0814d,LINK,13.218,11.9973,Sell,2024-03-08 02:50:06,-36.3903,fill,89.49,20
0xc814ce06,AVAX,34.3957,2.5026,Sell,2024-03-08 12:04:41,-24.2434,liquidation,-455.02,10
0x2a4c73f5,LINK,13.3981,12.7517,Sell,2024-03-08 06:40:21,-12.7939,fill,-45.79,20
0xc744240f,LINK,14.2602,6.5229,Sell,2024-03-08 15:12:28,-21.3984,fill,26.64,20
0xc744240f,MATIC,0.853,8.9465,Sell,2024-03-08 18:23:08,-19.1248,fill,-39.19,25
0xa1b4c210,DOGE,0.081,0.8665,Sell,2024-03-08 19:03:54,-26.3572,funding,-6.1,25
0x46d9b92c,MATIC,0.861,10.9067,Buy,2024-03-08 06:18:28,10.3909,fill,-176.89,10
0x8ba13e23,ARB,1.1614,4.4878,Buy,2024-03-08 08:57:57,33.5938,fill,-11.32,25
0x17963822,MATIC,0.8775,72.2889,Sell,2024-03-08 14:46:13,-2.3069,fill,-720.44,20
0x718397ca,AVAX,34.4885,2.6169,Sell,2024-03-08 00:39:23,-51.8077,fill,15.91,5
0xb355791f,BTC,41111.7681,17.8571,Sell,2024-03-08 20:38:34,-68.9043,fill,-237.34,50
0x8362d113,AVAX,34.2988,3.0153,Sell,2024-03-08 22:18:44,-10.8848,fill,-53.4,20
0xa4d45831,ETH,2292.4928,14.4576,Buy,2024-03-08 08:27:57,10.2196,fill,-140.66,20
0xd3dfa2f0,BTC,44350.6283,8.3474,Sell,2024-03-08 05:48:51,-2.2429,fill,-19.21,20
0xbc5a4471,BTC,41665.8435,3.7577,Buy,2024-03-08 12:43:35,41.1019,fill,-15.92,10
0xf87faa6d,OP,3.3793,14.0344,Buy,2024-03-08 22:59:05,45.0613,fill,104.05,10
0xb286b60e,LINK,13.9833,4.7131,Sell,2024-03-08 15:18:41,-5.3274,fill,55.81,10
0xbc5a4471,ARB,1.2449,9.383,Sell,2024-03-08 13:04:59,-79.4192,fill,-149.38,5
0xc21209c3,MATIC,0.8769,5.8149,Sell,2024-03-08 03:51:33,-25.4706,fill,-43.1,25
0xdbb8fa6e,SOL,93.7961,3.5094,Sell,2024-03-08 12:30:48,-53.9616,fill,17.76,20
0x734c7e29,SOL,96.1111,0.529,Sell,2024-03-08 16:02:47,-36.8067,fill,-6.71,10
0xa1b4c210,MATIC,0.9325,1.2269,Sell,2024-03-08 20:27:53,-20.7394,fill,7.48,10
0xc21209c3,MATIC,0.8478,2.1909,Sell,2024-03-08 01:23:57,-25.5986,fill,47.29,25
0xe4a395f7,SOL,93.6397,1.1038,Sell,2024-03-08 18:44:39,-33.4248,fill,-6.32,20
0xe34cbfaf,DOGE,0.0812,0.3914,Buy,2024-03-08 00:42:34,38.3954,fill,0.35,5
0x80171029,BTC,42642.9798,3.5804,Sell,2024-03-08 20:14:50,-4.016,fill,-36.56,50
0xc21209c3,ETH,2301.2219,5.7621,Sell,2024-03-08 00:28:56,-3.1712,fill,1.95,25
0xb7ac9740,SOL,90.5462,8.9403,Sell,2024-03-08 20:52:48,-21.4564,fill,-64.01,50
0x7351513a,DOGE,0.0831,14.0664,Buy,2024-03-08 08:45:34,0.5571,fill,-9.69,50
0x17963822,ETH,2252.0635,2.0193,Buy,2024-03-08 05:26:33,23.3198,fill,-8.97,10
0x6eda1624,SOL,97.6443,12.3503,Sell,2024-03-08 14:34:26,-18.2255,fill,-160.97,25
0x11633489,AVAX,33.92,0.5225,Buy,2024-03-08 22:22:06,2.3889,fill,3.15,5
0x5eec9e8b,SOL,99.668,4.1776,Sell,2024-03-08 10:04:39,-112.6977,fill,-46.76,10
0xf9c262ed,MATIC,0.8998,9.8942,Buy,2024-03-08 16:11:51,7.8958,fill,-190.96,20
0xa1b4c210,OP,3.2468,3.7963,Sell,2024-03-08 23:17:48,-8.5946,fill,-48.55,5
0xc93b82a3,MATIC,0.892,5.5219,Sell,2024-03-08 11:39:34,-176.3425,liquidation,-9.23,10
0xdbcd12c2,APT,9.6009,22.8942,Sell,2024-03-08 20:20:56,-5.1423,fill,-372.69,20
0x80171029,LINK,14.0037,3.0523,Buy,2024-03-08 05:32:57,24.8814,fill,-38.51,10
0x20cc0e16,LINK,13.7223,4.1877,Sell,2024-03-09 04:33:04,-48.2232,fill,-62.23,20
0xdbb8fa6e,OP,3.1575,1.9599,Buy,2024-03-09 20:12:44,9.6268,fill,13.54,5
0x1600888d,ETH,2299.5576,1.1346,Sell,2024-03-09 04:03:13,-57.6618,fill,13.08,20
0x8ba13e23,ETH,2223.1056,2.0511,Buy,2024-03-09 04:42:46,18.1498,fill,-22.56,50
0xf9c262ed,ARB,1.126,7.4352,Sell,2024-03-09 18:59:53,-208.3153,funding,10.67,50
0x46d9b92c,SOL,93.1609,5.3703,Buy,2024-03-09 14:02:12,13.1047,fill,-33.77,25
0x11633489,ETH,2275.5481,5.7705,Buy,2024-03-09 13:26:21,174.8596,fill,29.92,20
0xc621fbcd,APT,9.3744,23.2033,Sell,2024-03-09 07:12:28,-15.4961,fill,28.88,50
0x105653e3,APT,9.8204,1.2209,Sell,2024-03-09 13:12:39,-33.3417,funding,-1.31,5
0x181c01b5,ARB,1.2507,6.4005,Buy,2024-03-09 19:13:14,55.5195,liquidation,-133.31,10
0xe4a395f7,MATIC,0.8499,5.3942,Sell,2024-03-09 14:56:17,-14.6933,fill,-98.05,5
0x8362d113,APT,10.1714,6.874,Sell,2024-03-09 17:14:51,-1.2587,fill,71.06,10
0xa1b4c210,MATIC,0.8981,3.7437,Sell,2024-03-09 05:52:35,-7.4117,fill,-42.14,10
0xc93b82a3,APT,9.5978,5.5433,Buy,2024-03-09 00:39:09,61.1556,fill,-84.51,20
0xd6f9bd6e,ETH,2341.1157,8.2617,Sell,2024-03-09 11:56:32,-6.2714,fill,27.79,20
0xc93b82a3,MATIC,0.9017,2.4083,Buy,2024-03-09 01:41:36,67.2261,fill,-18.11,50
0x86c7538c,MATIC,0.9073,1.3734,Buy,2024-03-09 22:04:06,6.8218,fill,-13.83,50
0xed407866,OP,3.1613,27.9427,Sell,2024-03-09 03:23:16,-7.1867,fill,-51.37,50
0xb355791f,BTC,43338.5192,0.8361,Sell,2024-03-09 19:23:06,-45.2491,fill,5.93,10
0x7351513a,SOL,91.1233,4.3594,Sell,2024-03-09 19:17:07,-23.1187,fill,40.66,10
0x17963822,OP,3.2361,21.441,Sell,2024-03-09 11:23:24,-193.2701,fill,-272.56,10
0xf9c262ed,LINK,14.364,28.6256,Buy,2024-03-09 15:28:57,21.6272,fill,-14.65,25
0x181c01b5,AVAX,34.8429,10.2695,Sell,2024-03-09 15:07:42,-4.2861,fill,-99.45,10
0x86c7538c,BTC,41674.8604,5.3589,Sell,2024-03-09 15:01:12,-25.8772,fill,4.4,10
0xe4a395f7,ARB,1.2071,19.1999,Buy,2024-03-09 18:33:50,83.5323,fill,-19.48,10
0x8ba13e23,LINK,13.8672,9.5981,Sell,2024-03-09 10:21:04,-15.5298,fill,-104.43,10
0xc2da0d2f,MATIC,0.8985,10.1593,Buy,2024-03-09 09:50:25,48.5912,fill,-110.31,10
0x105653e3,LINK,13.3077,8.3002,Buy,2024-03-09 06:04:08,37.2364,fill,91.24,10
0x16d92688,APT,9.4023,27.0598,Sell,2024-03-09 23:14:15,-2.4793,fill,-397.08,10
0xd2a0814d,SOL,92.3057,3.9352,Buy,2024-03-09 14:02:28,25.4878,fill,79.65,25
0x2a4c73f5,ETH,2280.1416,0.9414,Sell,2024-03-10 15:03:27,-13.5243,funding,-4.15,25
0xc21209c3,ETH,2406.5118,61.2208,Buy,2024-03-10 13:59:37,10.7994,fill,654.1,10
0x2ebb92af,OP,3.1897,5.3203,Sell,2024-03-10 18:59:06,-12.1067,fill,-32.68,20
0xad8c19b0,ETH,2438.6563,40.8427,Sell,2024-03-10 22:05:51,-17.3911,fill,-219.38,20
0xa4d45831,OP,3.2754,5.1823,Buy,2024-03-10 07:03:16,19.9972,liquidation,-45.92,25
0xa4d45831,AVAX,35.6229,1.2007,Sell,2024-03-10 23:16:23,-4.6282,funding,7.46,50
0x339381eb,LINK,13.497,3.3919,Buy,2024-03-10 13:38:45,14.7223,fill,-16.72,25
0xdbcd12c2,SOL,99.0431,16.9381,Buy,2024-03-10 00:10:08,35.5979,fill,-173.57,5
0x3a2c511e,LINK,14.2017,0.5108,Sell,2024-03-10 14:03:36,-64.6635,fill,-0.17,25
0xb7ac9740,DOGE,0.0772,0.7615,Buy,2024-03-10 09:54:57,112.328,fill,4.94,20
0x339381eb,BTC,40904.6449,43.0391,Buy,2024-03-10 07:55:38,72.6813,fill,-262.5,25
0xa791ffc1,MATIC,0.8636,3.7889,Sell,2024-03-10 01:26:33,-18.7607,fill,-66.87,20
0xe4a395f7,APT,8.8197,4.7938,Sell,2024-03-10 04:26:25,-7.4435,fill,39.4,5
0x6eda1624,OP,3.263,2.8205,Sell,2024-03-10 09:33:40,-8.2744,fill,8.65,5
0xc621fbcd,DOGE,0.0803,3.1753,Sell,2024-03-10 02:57:31,-5.7901,funding,-12.54,20
0x705a5661,BTC,43015.2974,60.8978,Sell,2024-03-10 00:30:38,-12.8878,funding,5.96,10
0x2ebb92af,BTC,42555.3344,0.9324,Buy,2024-03-10 11:09:43,7.0667,liquidation,-61.84,50
0xd6f9bd6e,LINK,14.3278,6.8331,Buy,2024-03-10 07:34:38,35.1761,fill,-40.82,10
0x5eec9e8b,LINK,14.1147,10.0202,Sell,2024-03-10 02:12:34,-13.0551,fill,-112.18,20
0x5ac236be,ETH,2212.8938,0.5783,Sell,2024-03-10 12:01:14,-154.7079,funding,2.31,5
0xa4d45831,ARB,1.2045,16.7285,Sell,2024-03-10 16:21:43,-17.8369,fill,152.26,25
0xa4d45831,ARB,1.2432,52.1629,Sell,2024-03-11 09:15:51,-6.7116,fill,-414.08,50
0xc93b82a3,DOGE,0.079,13.4777,Sell,2024-03-11 10:16:41,-4.4138,fill,-55.03,10
0xdbb8fa6e,DOGE,0.078,4.7303,Buy,2024-03-11 09:59:06,92.9902,fill,-56.44,10
0xc21209c3,MATIC,0.8578,5.3333,Buy,2024-03-11 05:49:43,78.7271,fill,-40.67,5
0x705a5661,DOGE,0.0793,86.0377,Sell,2024-03-11 00:42:00,-13.0081,fill,374.07,25
0xe34cbfaf,ARB,1.2235,14.1284,Sell,2024-03-11 15:09:57,-3.4345,fill,-186.83,20
0xc744240f,AVAX,35.5161,5.709,Buy,2024-03-11 15:07:59,40.753,fill,-97.47,25
0xa1b4c210,APT,9.5754,5.6613,Sell,2024-03-11 00:00:00,-44.3763,fill,-63.78,10
0x339381eb,ETH,2277.7982,23.0917,Buy,2024-03-11 20:43:55,40.4349,funding,4.06,10
0xc621fbcd,AVAX,35.7129,5.6272,Sell,2024-03-11 13:21:50,-49.6886,liquidation,-5.21,25
0x80171029,BTC,45483.6755,24.3558,Sell,2024-03-11 09:13:41,-21.2296,fill,62.12,5
0x5ac236be,APT,9.8657,0.8078,Sell,2024-03-11 14:49:10,-3.1385,fill,-1.42,5
0xbc5a4471,BTC,42165.1716,59.5225,Buy,2024-03-11 05:49:34,6.6129,fill,-297.16,20
0xc744240f,BTC,44245.2266,3.0068,Sell,2024-03-11 05:23:16,-153.0956,funding,-9.88,20
0x5ac236be,LINK,14.5529,15.6908,Buy,2024-03-11 17:23:03,28.8317,fill,-261.06,25
0x16d92688,LINK,14.0061,19.7996,Sell,2024-03-11 14:40:52,-26.0799,fill,-114.42,5
0xad8c19b0,BTC,43191.8051,2.4031,Sell,2024-03-11 10:21:08,-16.4033,fill,17.69,25
0xbc5a4471,ETH,2345.64,3.1608,Buy,2024-03-11 18:41:42,2.7864,fill,-54.79,20
0x8df944c3,ARB,1.1307,2.7381,Sell,2024-03-11 12:10:08,-13.3958,fill,10.96,5
0x16d92688,OP,3.0879,1.1794,Sell,2024-03-11 23:54:23,-17.2483,fill,-7.27,50
0xe34cbfaf,MATIC,0.8988,1.2207,Sell,2024-03-11 22:36:02,-16.4084,fill,-13.85,50
0xa1b4c210,DOGE,0.0834,3.7422,Sell,2024-03-11 05:24:48,-40.9147,fill,-40.04,25
0xdbcd12c2,MATIC,0.9265,24.4716,Buy,2024-03-11 15:02:31,73.0497,funding,5.06,20
0x105653e3,ETH,2272.7163,1.852,Sell,2024-03-11 21:03:36,-39.2683,fill,-3.03,25
0x5eec9e8b,MATIC,0.9324,41.5158,Buy,2024-03-11 22:26:11,46.3058,fill,224.33,5
0xb7ac9740,SOL,97.0221,8.718,Sell,2024-03-12 14:20:26,-4.4543,fill,-133.68,50
0xd3dfa2f0,ETH,2231.2941,1.7456,Sell,2024-03-12 00:09:50,-7.33,fill,-19.97,5
0x705a5661,AVAX,34.0606,21.6929,Buy,2024-03-12 23:47:35,32.0273,fill,60.16,20
0x734c7e29,SOL,94.9164,4.9817,Buy,2024-03-12 15:23:59,26.1315,fill,25.66,5
0x20cc0e16,APT,9.8553,1.0379,Sell,2024-03-12 23:14:39,-2.3502,fill,0.28,50
0xf87faa6d,OP,3.179,1.4223,Sell,2024-03-12 00:37:35,-15.5463,fill,-9.19,10
0x86c7538c,ETH,2285.2981,12.7741,Sell,2024-03-12 04:06:31,-30.5537,liquidation,-35.17,25
0x7351513a,DOGE,0.0793,5.1159,Buy,2024-03-12 19:56:30,30.4856,fill,-18.99,20
0xad8c19b0,AVAX,34.3226,3.9291,Sell,2024-03-12 14:53:47,-8.8031,fill,25.25,25
0x7351513a,SOL,93.6876,0.6309,Sell,2024-03-12 05:53:05,-33.9415,fill,-4.32,20
0xd2a0814d,APT,9.6431,25.6812,Sell,2024-03-12 11:17:36,-8.681,liquidation,-31.83,5
0xc21209c3,BTC,42991.4313,5.0051,Sell,2024-03-12 01:38:40,-30.5401,fill,54.46,25
0x17963822,OP,3.254,27.0384,Sell,2024-03-12 09:51:22,-7.4512,fill,-65.53,20
0xc814ce06,SOL,95.9484,2.8041,Sell,2024-03-12 22:33:37,-58.6051,fill,-2.33,20
0x7351513a,APT,9.5605,8.0661,Sell,2024-03-12 10:02:03,-35.1201,fill,-110.54,5
0xf9c262ed,BTC,40745.5439,3.4293,Sell,2024-03-12 21:38:27,-26.8764,fill,40.95,25
0xd2a0814d,SOL,98.0993,12.8987,Sell,2024-03-12 20:30:17,-77.2947,funding,8.44,50
0x46d9b92c,OP,3.2307,82.5753,Sell,2024-03-12 19:51:52,-20.8793,fill,98.97,50
0xa791ffc1,OP,3.2115,7.0919,Sell,2024-03-12 03:52:37,-48.1784,fill,-6.23,50
0xa1b4c210,BTC,43759.0196,10.8422,Sell,2024-03-12 13:15:48,-178.4763,fill,184.72,10
0xa1b4c210,BTC,40591.7668,7.7618,Buy,2024-03-12 13:51:04,5.5701,fill,-79.8,25
0x46d9b92c,AVAX,34.6003,16.7506,Buy,2024-03-12 17:51:03,246.1129,fill,42.49,25
0xc621fbcd,APT,9.3822,1.5981,Sell,2024-03-12 08:29:10,-45.3018,funding,2.9,25
0x8df944c3,MATIC,0.9415,2.1371,Sell,2024-03-12 07:34:34,-38.1418,funding,8.82,25
0x80171029,ETH,2381.0737,4.8244,Sell,2024-03-12 13:44:43,-17.6737,fill,-31.4,50
0x86c7538c,LINK,13.5512,4.4886,Buy,2024-03-12 23:09:29,6.9516,fill,2.67,50
0xc93b82a3,DOGE,0.0819,6.1416,Buy,2024-03-12 04:09:34,62.3074,fill,-53.57,20
0xad8c19b0,LINK,13.6383,26.19,Buy,2024-03-12 16:20:50,18.7806,fill,-200.61,20
0xa4d45831,DOGE,0.0827,3.9546,Sell,2024-03-12 18:26:21,-68.6877,fill,28.46,10
0xa4d45831,APT,9.6932,5.4507,Buy,2024-03-12 12:51:29,12.8922,fill,54.24,10
0x339381eb,ARB,1.2475,4.2265,Sell,2024-03-12 22:10:26,-12.4238,fill,-61.7,5
0x3a2c511e,MATIC,0.9116,0.8918,Buy,2024-03-12 17:31:49,23.182,fill,12.97,50
0xe4a395f7,AVAX,34.2454,1.0797,Sell,2024-03-12 18:47:47,-36.3267,fill,-24.68,50
0x20cc0e16,OP,3.2966,4.285,Buy,2024-03-12 07:43:06,62.6684,fill,-8.91,10
0xf87faa6d,ETH,2337.1649,1.9085,Sell,2024-03-12 01:32:20,-32.8068,fill,49.03,5
0xc744240f,AVAX,35.5176,8.6734,Sell,2024-03-13 11:54:29,-6.5015,fill,-4.69,20
0x11633489,ARB,1.1974,0.8955,Buy,2024-03-13 03:16:31,3.6308,fill,-1.57,50
0x8362d113,DOGE,0.0811,17.6335,Sell,2024-03-13 11:27:41,-37.2285,fill,-278.6,20
0x718397ca,BTC,43574.5742,16.953,Sell,2024-03-13 08:19:07,-14.9851,fill,-136.76,25
0xf87faa6d,LINK,13.6814,2.8697,Buy,2024-03-13 16:00:37,12.1756,fill,-48.77,10
0xc21209c3,LINK,13.2612,3.0364,Sell,2024-03-13 08:22:37,-17.8306,fill,14.25,25
0xe4a395f7,OP,3.4405,45.4819,Sell,2024-03-13 12:38:19,-42.3268,fill,-488.39,10
0xad8c19b0,SOL,96.556,14.1282,Sell,2024-03-13 12:41:14,-90.5322,fill,-49.3,50
0x16d92688,OP,3.2321,6.6743,Sell,2024-03-13 00:52:35,-13.3684,fill,-56.17,50
0xe34cbfaf,BTC,43274.8947,1.1299,Sell,2024-03-13 20:09:12,-54.1688,fill,-19.74,10
0xb7ac9740,DOGE,0.083,14.757,Sell,2024-03-13 15:52:58,-14.9646,fill,-136.38,20
0xad8c19b0,MATIC,0.9119,0.8195,Sell,2024-03-13 13:52:30,-6.8553,funding,-2.17,25
0x5eec9e8b,AVAX,34.7722,6.6615,Buy,2024-03-13 16:34:15,3.8151,funding,-1.2,20
0x16d92688,SOL,96.3102,8.6128,Sell,2024-03-13 03:28:36,-25.2666,fill,53.0,20
0xa1b4c210,ARB,1.1639,11.3834,Buy,2024-03-13 19:27:18,75.9687,fill,-91.53,25
0x7351513a,APT,9.643,0.8981,Buy,2024-03-13 23:45:57,4.6918,fill,-2.58,5
0x6704a0b6,AVAX,37.0945,8.2659,Sell,2024-03-13 00:24:05,-1.736,fill,-178.05,10
0xed407866,OP,3.1996,46.1795,Sell,2024-03-13 04:05:53,-7.8305,fill,-612.03,5
0x2a4c73f5,ETH,2366.1417,7.5617,Sell,2024-03-13 06:35:20,-47.8786,fill,-50.67,25
0xb286b60e,MATIC,0.9079,1.2524,Sell,2024-03-13 11:19:09,-16.9685,fill,-2.75,20
0xad8c19b0,DOGE,0.0813,2.1157,Sell,2024-03-13 16:23:09,-22.3673,fill,-35.62,25
0xbc5a4471,DOGE,0.0782,1.6357,Sell,2024-03-13 21:37:06,-42.0157,fill,30.5,50
0xad8c19b0,LINK,13.7693,3.3793,Sell,2024-03-13 04:29:40,-19.4227,fill,-37.24,10
0x80171029,AVAX,32.6561,19.9272,Sell,2024-03-13 23:49:30,-44.8466,fill,-191.71,20
0xd6f9bd6e,SOL,100.1837,2.9126,Buy,2024-03-13 08:06:32,22.1315,fill,-30.0,20
0xe34cbfaf,APT,9.5939,2.9866,Buy,2024-03-13 14:40:47,33.7881,fill,13.52,10
0x7351513a,APT,9.4834,5.5573,Sell,2024-03-13 06:49:02,-7.3418,fill,-21.75,25
0xdbb8fa6e,ETH,2191.0709,36.5421,Buy,2024-03-13 22:12:40,13.7819,fill,268.02,25
0x16d92688,OP,3.0708,35.0997,Buy,2024-03-13 23:42:53,28.7173,fill,-88.14,20
0xc2da0d2f,LINK,14.3975,3.6366,Sell,2024-03-13 11:19:58,-35.4858,fill,61.82,5
0xd6f9bd6e,BTC,44465.7914,37.9169,Buy,2024-03-13 14:57:37,19.9183,fill,182.44,50
0x17963822,LINK,14.3356,4.1512,Buy,2024-03-14 04:00:45,3.0768,fill,32.61,10
0xdbb8fa6e,APT,9.4505,9.5968,Buy,2024-03-14 19:31:35,18.9513,fill,-2.88,10
0xad8c19b0,AVAX,35.0423,5.0045,Buy,2024-03-14 15:07:24,21.8126,fill,-68.15,20
0xa1b4c210,ARB,1.2122,7.5821,Buy,2024-03-14 19:51:15,78.7269,funding,5.1,5
0x2a4c73f5,AVAX,33.5504,22.4553,Sell,2024-03-14 09:06:22,-4.743,fill,45.24,10
0xa791ffc1,SOL,89.7455,17.0501,Buy,2024-03-14 21:01:20,18.7421,fill,242.79,3
0xf9c262ed,AVAX,34.5248,73.3935,Buy,2024-03-14 21:26:34,14.3213,fill,-659.75,2
0xb7ac9740,ARB,1.1871,137.0787,Buy,2024-03-14 22:09:36,60.2606,fill,-1438.51,3
0xc814ce06,LINK,14.2716,11.6843,Sell,2024-03-14 00:44:50,-20.5038,fill,81.29,10
0xf9c262ed,OP,3.3462,14.0195,Sell,2024-03-14 02:53:54,-23.2083,fill,81.37,2
0xe4a395f7,OP,3.1958,8.4332,Buy,2024-03-14 07:13:10,43.3527,fill,139.82,5
0xb7ac9740,ETH,2294.4183,4.4892,Buy,2024-03-14 13:28:18,5.0624,fill,18.05,20
0xc2da0d2f,OP,3.2884,1.3727,Buy,2024-03-14 00:24:36,68.3301,fill,8.93,5
